season,match_date,match_date_orig,match_time,home_club_code,away_club_code,home_club_score,away_club_score
1996_1997,1996-08-19 00:00:00,19/08/96,,LIV,ARS,2,0
1996_1997,1996-08-20 00:00:00,20/08/96,,LEE,SHW,0,2
1996_1997,1996-08-21 00:00:00,21/08/96,,AVL,BLB,1,0
1996_1997,1996-08-21 00:00:00,21/08/96,,CHE,MID,1,0
1996_1997,1996-08-21 00:00:00,21/08/96,,LEI,SOU,2,1
1996_1997,1996-08-21 00:00:00,21/08/96,,MUN,EVE,2,2
1996_1997,1996-08-21 00:00:00,21/08/96,,NEW,WIM,2,0
1996_1997,1996-08-21 00:00:00,21/08/96,,NFO,SUN,1,4
1996_1997,1996-08-21 00:00:00,21/08/96,,TOT,DER,1,1
1996_1997,1996-08-21 00:00:00,21/08/96,,WHU,COV,1,1
1996_1997,1996-08-24 00:00:00,24/08/96,,AVL,DER,2,0
1996_1997,1996-08-24 00:00:00,24/08/96,,CHE,COV,2,0
1996_1997,1996-08-24 00:00:00,24/08/96,,LEI,ARS,0,2
1996_1997,1996-08-24 00:00:00,24/08/96,,LIV,SUN,0,0
1996_1997,1996-08-24 00:00:00,24/08/96,,NEW,SHW,1,2
1996_1997,1996-08-24 00:00:00,24/08/96,,NFO,MID,1,1
1996_1997,1996-08-24 00:00:00,24/08/96,,TOT,EVE,0,0
1996_1997,1996-08-24 00:00:00,24/08/96,,WHU,SOU,2,1
1996_1997,1996-08-25 00:00:00,25/08/96,,MUN,BLB,2,2
1996_1997,1996-08-26 00:00:00,26/08/96,,LEE,WIM,1,0
1996_1997,1996-09-02 00:00:00,02/09/96,,SHW,LEI,2,1
1996_1997,1996-09-04 00:00:00,04/09/96,,ARS,CHE,3,3
1996_1997,1996-09-04 00:00:00,04/09/96,,BLB,LEE,0,1
1996_1997,1996-09-04 00:00:00,04/09/96,,COV,LIV,0,1
1996_1997,1996-09-04 00:00:00,04/09/96,,DER,MUN,1,1
1996_1997,1996-09-04 00:00:00,04/09/96,,EVE,AVL,0,1
1996_1997,1996-09-04 00:00:00,04/09/96,,MID,WHU,4,1
1996_1997,1996-09-04 00:00:00,04/09/96,,SOU,NFO,2,2
1996_1997,1996-09-04 00:00:00,04/09/96,,SUN,NEW,1,2
1996_1997,1996-09-04 00:00:00,04/09/96,,WIM,TOT,1,0
1996_1997,1996-09-07 00:00:00,07/09/96,,AVL,ARS,2,2
1996_1997,1996-09-07 00:00:00,07/09/96,,LEE,MUN,0,4
1996_1997,1996-09-07 00:00:00,07/09/96,,LIV,SOU,2,1
1996_1997,1996-09-07 00:00:00,07/09/96,,MID,COV,4,0
1996_1997,1996-09-07 00:00:00,07/09/96,,NFO,LEI,0,0
1996_1997,1996-09-07 00:00:00,07/09/96,,SHW,CHE,0,2
1996_1997,1996-09-07 00:00:00,07/09/96,,TOT,NEW,1,2
1996_1997,1996-09-07 00:00:00,07/09/96,,WIM,EVE,4,0
1996_1997,1996-09-08 00:00:00,08/09/96,,SUN,WHU,0,0
1996_1997,1996-09-09 00:00:00,09/09/96,,BLB,DER,1,2
1996_1997,1996-09-14 00:00:00,14/09/96,,COV,LEE,2,1
1996_1997,1996-09-14 00:00:00,14/09/96,,DER,SUN,1,0
1996_1997,1996-09-14 00:00:00,14/09/96,,EVE,MID,1,2
1996_1997,1996-09-14 00:00:00,14/09/96,,MUN,NFO,4,1
1996_1997,1996-09-14 00:00:00,14/09/96,,NEW,BLB,2,1
1996_1997,1996-09-14 00:00:00,14/09/96,,SOU,TOT,0,1
1996_1997,1996-09-14 00:00:00,14/09/96,,WHU,WIM,0,2
1996_1997,1996-09-15 00:00:00,15/09/96,,CHE,AVL,1,1
1996_1997,1996-09-15 00:00:00,15/09/96,,LEI,LIV,0,3
1996_1997,1996-09-16 00:00:00,16/09/96,,ARS,SHW,4,1
1996_1997,1996-09-21 00:00:00,21/09/96,,AVL,MUN,0,0
1996_1997,1996-09-21 00:00:00,21/09/96,,BLB,EVE,1,1
1996_1997,1996-09-21 00:00:00,21/09/96,,LEE,NEW,0,1
1996_1997,1996-09-21 00:00:00,21/09/96,,LIV,CHE,5,1
1996_1997,1996-09-21 00:00:00,21/09/96,,MID,ARS,0,2
1996_1997,1996-09-21 00:00:00,21/09/96,,NFO,WHU,0,2
1996_1997,1996-09-21 00:00:00,21/09/96,,SHW,DER,0,0
1996_1997,1996-09-21 00:00:00,21/09/96,,SUN,COV,1,0
1996_1997,1996-09-22 00:00:00,22/09/96,,TOT,LEI,1,2
1996_1997,1996-09-23 00:00:00,23/09/96,,WIM,SOU,3,1
1996_1997,1996-09-28 00:00:00,28/09/96,,ARS,SUN,2,0
1996_1997,1996-09-28 00:00:00,28/09/96,,CHE,NFO,1,1
1996_1997,1996-09-28 00:00:00,28/09/96,,COV,BLB,0,0
1996_1997,1996-09-28 00:00:00,28/09/96,,DER,WIM,0,2
1996_1997,1996-09-28 00:00:00,28/09/96,,EVE,SHW,2,0
1996_1997,1996-09-28 00:00:00,28/09/96,,LEI,LEE,1,0
1996_1997,1996-09-28 00:00:00,28/09/96,,SOU,MID,4,0
1996_1997,1996-09-29 00:00:00,29/09/96,,MUN,TOT,2,0
1996_1997,1996-09-29 00:00:00,29/09/96,,WHU,LIV,1,2
1996_1997,1996-09-30 00:00:00,30/09/96,,NEW,AVL,4,3
1996_1997,1996-10-12 00:00:00,12/10/96,,BLB,ARS,0,2
1996_1997,1996-10-12 00:00:00,12/10/96,,DER,NEW,0,1
1996_1997,1996-10-12 00:00:00,12/10/96,,EVE,WHU,2,1
1996_1997,1996-10-12 00:00:00,12/10/96,,LEE,NFO,2,0
1996_1997,1996-10-12 00:00:00,12/10/96,,LEI,CHE,1,3
1996_1997,1996-10-12 00:00:00,12/10/96,,MUN,LIV,1,0
1996_1997,1996-10-12 00:00:00,12/10/96,,TOT,AVL,1,0
1996_1997,1996-10-12 00:00:00,12/10/96,,WIM,SHW,4,2
1996_1997,1996-10-13 00:00:00,13/10/96,,COV,SOU,1,1
1996_1997,1996-10-14 00:00:00,14/10/96,,SUN,MID,2,2
1996_1997,1996-10-19 00:00:00,19/10/96,,ARS,COV,0,0
1996_1997,1996-10-19 00:00:00,19/10/96,,AVL,LEE,2,0
1996_1997,1996-10-19 00:00:00,19/10/96,,CHE,WIM,2,4
1996_1997,1996-10-19 00:00:00,19/10/96,,MID,TOT,0,3
1996_1997,1996-10-19 00:00:00,19/10/96,,NFO,DER,1,1
1996_1997,1996-10-19 00:00:00,19/10/96,,SHW,BLB,1,1
1996_1997,1996-10-19 00:00:00,19/10/96,,SOU,SUN,3,0
1996_1997,1996-10-19 00:00:00,19/10/96,,WHU,LEI,1,0
1996_1997,1996-10-20 00:00:00,20/10/96,,NEW,MUN,5,0
1996_1997,1996-10-26 00:00:00,26/10/96,,ARS,LEE,3,0
1996_1997,1996-10-26 00:00:00,26/10/96,,CHE,TOT,3,1
1996_1997,1996-10-26 00:00:00,26/10/96,,COV,SHW,0,0
1996_1997,1996-10-26 00:00:00,26/10/96,,LEI,NEW,2,0
1996_1997,1996-10-26 00:00:00,26/10/96,,MID,WIM,0,0
1996_1997,1996-10-26 00:00:00,26/10/96,,SOU,MUN,6,3
1996_1997,1996-10-26 00:00:00,26/10/96,,SUN,AVL,1,0
1996_1997,1996-10-26 00:00:00,26/10/96,,WHU,BLB,2,1
1996_1997,1996-10-27 00:00:00,27/10/96,,LIV,DER,2,1
1996_1997,1996-10-28 00:00:00,28/10/96,,NFO,EVE,0,1
1996_1997,1996-11-02 00:00:00,02/11/96,,AVL,NFO,2,0
1996_1997,1996-11-02 00:00:00,02/11/96,,DER,LEI,2,0
1996_1997,1996-11-02 00:00:00,02/11/96,,LEE,SUN,3,0
1996_1997,1996-11-02 00:00:00,02/11/96,,MUN,CHE,1,2
1996_1997,1996-11-02 00:00:00,02/11/96,,SHW,SOU,1,1
1996_1997,1996-11-02 00:00:00,02/11/96,,TOT,WHU,1,0
1996_1997,1996-11-02 00:00:00,02/11/96,,WIM,ARS,2,2
1996_1997,1996-11-03 00:00:00,03/11/96,,BLB,LIV,3,0
1996_1997,1996-11-03 00:00:00,03/11/96,,NEW,MID,3,1
1996_1997,1996-11-04 00:00:00,04/11/96,,EVE,COV,1,1
1996_1997,1996-11-16 00:00:00,16/11/96,,AVL,LEI,1,3
1996_1997,1996-11-16 00:00:00,16/11/96,,BLB,CHE,1,1
1996_1997,1996-11-16 00:00:00,16/11/96,,EVE,SOU,7,1
1996_1997,1996-11-16 00:00:00,16/11/96,,LEE,LIV,0,2
1996_1997,1996-11-16 00:00:00,16/11/96,,MUN,ARS,1,0
1996_1997,1996-11-16 00:00:00,16/11/96,,NEW,WHU,1,1
1996_1997,1996-11-16 00:00:00,16/11/96,,TOT,SUN,2,0
1996_1997,1996-11-16 00:00:00,16/11/96,,WIM,COV,2,2
1996_1997,1996-11-17 00:00:00,17/11/96,,DER,MID,2,1
1996_1997,1996-11-18 00:00:00,18/11/96,,SHW,NFO,2,0
1996_1997,1996-11-20 00:00:00,20/11/96,,LIV,EVE,1,1
1996_1997,1996-11-23 00:00:00,23/11/96,,CHE,NEW,1,1
1996_1997,1996-11-23 00:00:00,23/11/96,,COV,AVL,1,2
1996_1997,1996-11-23 00:00:00,23/11/96,,LEI,EVE,1,2
1996_1997,1996-11-23 00:00:00,23/11/96,,LIV,WIM,1,1
1996_1997,1996-11-23 00:00:00,23/11/96,,MID,MUN,2,2
1996_1997,1996-11-23 00:00:00,23/11/96,,SOU,LEE,0,2
1996_1997,1996-11-23 00:00:00,23/11/96,,SUN,SHW,1,1
1996_1997,1996-11-23 00:00:00,23/11/96,,WHU,DER,1,1
1996_1997,1996-11-24 00:00:00,24/11/96,,ARS,TOT,3,1
1996_1997,1996-11-25 00:00:00,25/11/96,,NFO,BLB,2,2
1996_1997,1996-11-30 00:00:00,30/11/96,,AVL,MID,1,0
1996_1997,1996-11-30 00:00:00,30/11/96,,BLB,SOU,2,1
1996_1997,1996-11-30 00:00:00,30/11/96,,DER,COV,2,1
1996_1997,1996-11-30 00:00:00,30/11/96,,EVE,SUN,1,3
1996_1997,1996-11-30 00:00:00,30/11/96,,MUN,LEI,3,1
1996_1997,1996-11-30 00:00:00,30/11/96,,NEW,ARS,1,2
1996_1997,1996-11-30 00:00:00,30/11/96,,SHW,WHU,0,0
1996_1997,1996-11-30 00:00:00,30/11/96,,WIM,NFO,1,0
1996_1997,1996-12-01 00:00:00,01/12/96,,LEE,CHE,2,0
1996_1997,1996-12-02 00:00:00,02/12/96,,TOT,LIV,0,2
1996_1997,1996-12-03 00:00:00,03/12/96,,MID,LEI,0,2
1996_1997,1996-12-04 00:00:00,04/12/96,,ARS,SOU,3,1
1996_1997,1996-12-04 00:00:00,04/12/96,,WHU,AVL,0,2
1996_1997,1996-12-07 00:00:00,07/12/96,,ARS,DER,2,2
1996_1997,1996-12-07 00:00:00,07/12/96,,CHE,EVE,2,2
1996_1997,1996-12-07 00:00:00,07/12/96,,COV,TOT,1,2
1996_1997,1996-12-07 00:00:00,07/12/96,,LEI,BLB,1,1
1996_1997,1996-12-07 00:00:00,07/12/96,,LIV,SHW,0,1
1996_1997,1996-12-07 00:00:00,07/12/96,,MID,LEE,0,0
1996_1997,1996-12-07 00:00:00,07/12/96,,SOU,AVL,0,1
1996_1997,1996-12-07 00:00:00,07/12/96,,SUN,WIM,1,3
1996_1997,1996-12-08 00:00:00,08/12/96,,WHU,MUN,2,2
1996_1997,1996-12-09 00:00:00,09/12/96,,NFO,NEW,0,0
1996_1997,1996-12-14 00:00:00,14/12/96,,LEE,TOT,0,0
1996_1997,1996-12-14 00:00:00,14/12/96,,LIV,MID,5,1
1996_1997,1996-12-14 00:00:00,14/12/96,,WIM,BLB,1,0
1996_1997,1996-12-15 00:00:00,15/12/96,,SUN,CHE,3,0
1996_1997,1996-12-16 00:00:00,16/12/96,,DER,EVE,0,1
1996_1997,1996-12-17 00:00:00,17/12/96,,COV,NEW,2,1
1996_1997,1996-12-17 00:00:00,17/12/96,,LIV,NFO,4,2
1996_1997,1996-12-18 00:00:00,18/12/96,,SHW,MUN,1,1
1996_1997,1996-12-21 00:00:00,21/12/96,,CHE,WHU,3,1
1996_1997,1996-12-21 00:00:00,21/12/96,,EVE,LEE,0,0
1996_1997,1996-12-21 00:00:00,21/12/96,,LEI,COV,0,2
1996_1997,1996-12-21 00:00:00,21/12/96,,MUN,SUN,5,0
1996_1997,1996-12-21 00:00:00,21/12/96,,NFO,ARS,2,1
1996_1997,1996-12-21 00:00:00,21/12/96,,SOU,DER,3,1
1996_1997,1996-12-21 00:00:00,21/12/96,,TOT,SHW,1,1
1996_1997,1996-12-22 00:00:00,22/12/96,,AVL,WIM,5,0
1996_1997,1996-12-23 00:00:00,23/12/96,,NEW,LIV,1,1
1996_1997,1996-12-26 00:00:00,26/12/96,,AVL,CHE,0,2
1996_1997,1996-12-26 00:00:00,26/12/96,,BLB,NEW,1,0
1996_1997,1996-12-26 00:00:00,26/12/96,,LEE,COV,1,3
1996_1997,1996-12-26 00:00:00,26/12/96,,LIV,LEI,1,1
1996_1997,1996-12-26 00:00:00,26/12/96,,MID,EVE,4,2
1996_1997,1996-12-26 00:00:00,26/12/96,,NFO,MUN,0,4
1996_1997,1996-12-26 00:00:00,26/12/96,,SHW,ARS,0,0
1996_1997,1996-12-26 00:00:00,26/12/96,,SUN,DER,2,0
1996_1997,1996-12-26 00:00:00,26/12/96,,TOT,SOU,3,1
1996_1997,1996-12-28 00:00:00,28/12/96,,ARS,AVL,2,2
1996_1997,1996-12-28 00:00:00,28/12/96,,CHE,SHW,2,2
1996_1997,1996-12-28 00:00:00,28/12/96,,COV,MID,3,0
1996_1997,1996-12-28 00:00:00,28/12/96,,DER,BLB,0,0
1996_1997,1996-12-28 00:00:00,28/12/96,,EVE,WIM,1,3
1996_1997,1996-12-28 00:00:00,28/12/96,,LEI,NFO,2,2
1996_1997,1996-12-28 00:00:00,28/12/96,,MUN,LEE,1,0
1996_1997,1996-12-28 00:00:00,28/12/96,,NEW,TOT,7,1
1996_1997,1996-12-28 00:00:00,28/12/96,,WHU,SUN,2,0
1996_1997,1996-12-29 00:00:00,29/12/96,,SOU,LIV,0,1
1996_1997,1997-01-01 00:00:00,01/01/97,,ARS,MID,2,0
1996_1997,1997-01-01 00:00:00,01/01/97,,CHE,LIV,1,0
1996_1997,1997-01-01 00:00:00,01/01/97,,COV,SUN,2,2
1996_1997,1997-01-01 00:00:00,01/01/97,,EVE,BLB,0,2
1996_1997,1997-01-01 00:00:00,01/01/97,,MUN,AVL,0,0
1996_1997,1997-01-01 00:00:00,01/01/97,,NEW,LEE,3,0
1996_1997,1997-01-01 00:00:00,01/01/97,,WHU,NFO,0,1
1996_1997,1997-01-11 00:00:00,11/01/97,,AVL,NEW,2,2
1996_1997,1997-01-11 00:00:00,11/01/97,,BLB,COV,4,0
1996_1997,1997-01-11 00:00:00,11/01/97,,LEE,LEI,3,0
1996_1997,1997-01-11 00:00:00,11/01/97,,LIV,WHU,0,0
1996_1997,1997-01-11 00:00:00,11/01/97,,MID,SOU,0,1
1996_1997,1997-01-11 00:00:00,11/01/97,,NFO,CHE,2,0
1996_1997,1997-01-11 00:00:00,11/01/97,,SHW,EVE,2,1
1996_1997,1997-01-11 00:00:00,11/01/97,,SUN,ARS,1,0
1996_1997,1997-01-11 00:00:00,11/01/97,,WIM,DER,1,1
1996_1997,1997-01-12 00:00:00,12/01/97,,TOT,MUN,1,2
1996_1997,1997-01-18 00:00:00,18/01/97,,CHE,DER,3,1
1996_1997,1997-01-18 00:00:00,18/01/97,,COV,MUN,0,2
1996_1997,1997-01-18 00:00:00,18/01/97,,LEI,WIM,1,0
1996_1997,1997-01-18 00:00:00,18/01/97,,LIV,AVL,3,0
1996_1997,1997-01-18 00:00:00,18/01/97,,MID,SHW,4,2
1996_1997,1997-01-18 00:00:00,18/01/97,,SOU,NEW,2,2
1996_1997,1997-01-18 00:00:00,18/01/97,,SUN,BLB,0,0
1996_1997,1997-01-19 00:00:00,19/01/97,,ARS,EVE,3,1
1996_1997,1997-01-19 00:00:00,19/01/97,,NFO,TOT,2,1
1996_1997,1997-01-20 00:00:00,20/01/97,,WHU,LEE,0,2
1996_1997,1997-01-29 00:00:00,29/01/97,,AVL,SHW,0,1
1996_1997,1997-01-29 00:00:00,29/01/97,,LEE,DER,0,0
1996_1997,1997-01-29 00:00:00,29/01/97,,LEI,SUN,1,1
1996_1997,1997-01-29 00:00:00,29/01/97,,MUN,WIM,2,1
1996_1997,1997-01-29 00:00:00,29/01/97,,NEW,EVE,4,1
1996_1997,1997-01-29 00:00:00,29/01/97,,NFO,COV,0,1
1996_1997,1997-01-29 00:00:00,29/01/97,,TOT,BLB,2,1
1996_1997,1997-01-29 00:00:00,29/01/97,,WHU,ARS,1,2
1996_1997,1997-02-01 00:00:00,01/02/97,,AVL,SUN,1,0
1996_1997,1997-02-01 00:00:00,01/02/97,,BLB,WHU,2,1
1996_1997,1997-02-01 00:00:00,01/02/97,,DER,LIV,0,1
1996_1997,1997-02-01 00:00:00,01/02/97,,EVE,NFO,2,0
1996_1997,1997-02-01 00:00:00,01/02/97,,LEE,ARS,0,0
1996_1997,1997-02-01 00:00:00,01/02/97,,MUN,SOU,2,1
1996_1997,1997-02-01 00:00:00,01/02/97,,SHW,COV,0,0
1996_1997,1997-02-01 00:00:00,01/02/97,,TOT,CHE,1,2
1996_1997,1997-02-01 00:00:00,01/02/97,,WIM,MID,1,1
1996_1997,1997-02-02 00:00:00,02/02/97,,NEW,LEI,4,3
1996_1997,1997-02-15 00:00:00,15/02/97,,DER,WHU,1,0
1996_1997,1997-02-15 00:00:00,15/02/97,,TOT,ARS,0,0
1996_1997,1997-02-19 00:00:00,19/02/97,,ARS,MUN,1,2
1996_1997,1997-02-19 00:00:00,19/02/97,,AVL,COV,2,1
1996_1997,1997-02-19 00:00:00,19/02/97,,DER,SHW,2,2
1996_1997,1997-02-19 00:00:00,19/02/97,,LIV,LEE,4,0
1996_1997,1997-02-22 00:00:00,22/02/97,,CHE,MUN,1,1
1996_1997,1997-02-22 00:00:00,22/02/97,,COV,EVE,0,0
1996_1997,1997-02-22 00:00:00,22/02/97,,LEI,DER,4,2
1996_1997,1997-02-22 00:00:00,22/02/97,,LIV,BLB,0,0
1996_1997,1997-02-22 00:00:00,22/02/97,,MID,NEW,0,1
1996_1997,1997-02-22 00:00:00,22/02/97,,NFO,AVL,0,0
1996_1997,1997-02-22 00:00:00,22/02/97,,SOU,SHW,2,3
1996_1997,1997-02-22 00:00:00,22/02/97,,SUN,LEE,0,1
1996_1997,1997-02-23 00:00:00,23/02/97,,ARS,WIM,0,1
1996_1997,1997-02-24 00:00:00,24/02/97,,WHU,TOT,4,3
1996_1997,1997-02-26 00:00:00,26/02/97,,SOU,WIM,0,0
1996_1997,1997-03-01 00:00:00,01/03/97,,BLB,SUN,1,0
1996_1997,1997-03-01 00:00:00,01/03/97,,DER,CHE,3,2
1996_1997,1997-03-01 00:00:00,01/03/97,,EVE,ARS,0,2
1996_1997,1997-03-01 00:00:00,01/03/97,,LEE,WHU,1,0
1996_1997,1997-03-01 00:00:00,01/03/97,,MUN,COV,3,1
1996_1997,1997-03-01 00:00:00,01/03/97,,NEW,SOU,0,1
1996_1997,1997-03-01 00:00:00,01/03/97,,SHW,MID,3,1
1996_1997,1997-03-01 00:00:00,01/03/97,,TOT,NFO,0,1
1996_1997,1997-03-01 00:00:00,01/03/97,,WIM,LEI,1,3
1996_1997,1997-03-02 00:00:00,02/03/97,,AVL,LIV,1,0
1996_1997,1997-03-03 00:00:00,03/03/97,,COV,WIM,1,1
1996_1997,1997-03-04 00:00:00,04/03/97,,SUN,TOT,0,4
1996_1997,1997-03-05 00:00:00,05/03/97,,CHE,BLB,1,1
1996_1997,1997-03-05 00:00:00,05/03/97,,LEI,AVL,1,0
1996_1997,1997-03-05 00:00:00,05/03/97,,MID,DER,6,1
1996_1997,1997-03-05 00:00:00,05/03/97,,NFO,SHW,0,3
1996_1997,1997-03-05 00:00:00,05/03/97,,SOU,EVE,2,2
1996_1997,1997-03-08 00:00:00,08/03/97,,ARS,NFO,2,0
1996_1997,1997-03-08 00:00:00,08/03/97,,COV,LEI,0,0
1996_1997,1997-03-08 00:00:00,08/03/97,,LEE,EVE,1,0
1996_1997,1997-03-08 00:00:00,08/03/97,,SUN,MUN,2,1
1996_1997,1997-03-10 00:00:00,10/03/97,,LIV,NEW,4,3
1996_1997,1997-03-11 00:00:00,11/03/97,,BLB,NFO,1,1
1996_1997,1997-03-12 00:00:00,12/03/97,,LEE,SOU,0,0
1996_1997,1997-03-12 00:00:00,12/03/97,,SHW,SUN,2,1
1996_1997,1997-03-12 00:00:00,12/03/97,,WHU,CHE,3,2
1996_1997,1997-03-15 00:00:00,15/03/97,,AVL,WHU,0,0
1996_1997,1997-03-15 00:00:00,15/03/97,,BLB,WIM,3,1
1996_1997,1997-03-15 00:00:00,15/03/97,,EVE,DER,1,0
1996_1997,1997-03-15 00:00:00,15/03/97,,LEI,MID,1,3
1996_1997,1997-03-15 00:00:00,15/03/97,,MUN,SHW,2,0
1996_1997,1997-03-15 00:00:00,15/03/97,,NEW,COV,4,0
1996_1997,1997-03-15 00:00:00,15/03/97,,NFO,LIV,1,1
1996_1997,1997-03-15 00:00:00,15/03/97,,SOU,ARS,0,2
1996_1997,1997-03-15 00:00:00,15/03/97,,TOT,LEE,1,0
1996_1997,1997-03-16 00:00:00,16/03/97,,CHE,SUN,6,2
1996_1997,1997-03-18 00:00:00,18/03/97,,WIM,WHU,1,1
1996_1997,1997-03-19 00:00:00,19/03/97,,CHE,SOU,1,0
1996_1997,1997-03-19 00:00:00,19/03/97,,LEI,TOT,1,1
1996_1997,1997-03-19 00:00:00,19/03/97,,MID,BLB,2,1
1996_1997,1997-03-22 00:00:00,22/03/97,,BLB,AVL,0,2
1996_1997,1997-03-22 00:00:00,22/03/97,,COV,WHU,1,3
1996_1997,1997-03-22 00:00:00,22/03/97,,DER,TOT,4,2
1996_1997,1997-03-22 00:00:00,22/03/97,,EVE,MUN,0,2
1996_1997,1997-03-22 00:00:00,22/03/97,,MID,CHE,1,0
1996_1997,1997-03-22 00:00:00,22/03/97,,SHW,LEE,2,2
1996_1997,1997-03-22 00:00:00,22/03/97,,SOU,LEI,2,2
1996_1997,1997-03-22 00:00:00,22/03/97,,SUN,NFO,1,1
1996_1997,1997-03-23 00:00:00,23/03/97,,WIM,NEW,1,1
1996_1997,1997-03-24 00:00:00,24/03/97,,ARS,LIV,1,2
1996_1997,1997-03-24 00:00:00,24/03/97,,MID,NFO,1,1
1996_1997,1997-04-05 00:00:00,05/04/97,,AVL,EVE,3,1
1996_1997,1997-04-05 00:00:00,05/04/97,,CHE,ARS,0,3
1996_1997,1997-04-05 00:00:00,05/04/97,,MUN,DER,2,3
1996_1997,1997-04-05 00:00:00,05/04/97,,NEW,SUN,1,1
1996_1997,1997-04-05 00:00:00,05/04/97,,NFO,SOU,1,3
1996_1997,1997-04-05 00:00:00,05/04/97,,TOT,WIM,1,0
1996_1997,1997-04-06 00:00:00,06/04/97,,LIV,COV,1,2
1996_1997,1997-04-07 00:00:00,07/04/97,,LEE,BLB,0,0
1996_1997,1997-04-09 00:00:00,09/04/97,,COV,CHE,3,1
1996_1997,1997-04-09 00:00:00,09/04/97,,DER,SOU,1,1
1996_1997,1997-04-09 00:00:00,09/04/97,,EVE,LEI,1,1
1996_1997,1997-04-09 00:00:00,09/04/97,,SHW,TOT,2,1
1996_1997,1997-04-09 00:00:00,09/04/97,,WHU,MID,0,0
1996_1997,1997-04-09 00:00:00,09/04/97,,WIM,AVL,0,2
1996_1997,1997-04-12 00:00:00,12/04/97,,ARS,LEI,2,0
1996_1997,1997-04-12 00:00:00,12/04/97,,BLB,MUN,2,3
1996_1997,1997-04-12 00:00:00,12/04/97,,DER,AVL,2,1
1996_1997,1997-04-12 00:00:00,12/04/97,,EVE,TOT,1,0
1996_1997,1997-04-12 00:00:00,12/04/97,,SOU,WHU,2,0
1996_1997,1997-04-13 00:00:00,13/04/97,,SHW,NEW,1,1
1996_1997,1997-04-13 00:00:00,13/04/97,,SUN,LIV,1,2
1996_1997,1997-04-16 00:00:00,16/04/97,,EVE,LIV,1,1
1996_1997,1997-04-16 00:00:00,16/04/97,,NEW,CHE,3,1
1996_1997,1997-04-16 00:00:00,16/04/97,,WIM,LEE,2,0
1996_1997,1997-04-19 00:00:00,19/04/97,,ARS,BLB,1,1
1996_1997,1997-04-19 00:00:00,19/04/97,,AVL,TOT,1,1
1996_1997,1997-04-19 00:00:00,19/04/97,,CHE,LEI,2,1
1996_1997,1997-04-19 00:00:00,19/04/97,,LIV,MUN,1,3
1996_1997,1997-04-19 00:00:00,19/04/97,,MID,SUN,0,1
1996_1997,1997-04-19 00:00:00,19/04/97,,NEW,DER,3,1
1996_1997,1997-04-19 00:00:00,19/04/97,,NFO,LEE,1,1
1996_1997,1997-04-19 00:00:00,19/04/97,,SHW,WIM,3,1
1996_1997,1997-04-19 00:00:00,19/04/97,,SOU,COV,2,2
1996_1997,1997-04-19 00:00:00,19/04/97,,WHU,EVE,2,2
1996_1997,1997-04-21 00:00:00,21/04/97,,COV,ARS,1,1
1996_1997,1997-04-22 00:00:00,22/04/97,,BLB,SHW,4,1
1996_1997,1997-04-22 00:00:00,22/04/97,,LEE,AVL,0,0
1996_1997,1997-04-22 00:00:00,22/04/97,,SUN,SOU,0,1
1996_1997,1997-04-22 00:00:00,22/04/97,,WIM,CHE,0,1
1996_1997,1997-04-23 00:00:00,23/04/97,,DER,NFO,0,0
1996_1997,1997-04-23 00:00:00,23/04/97,,LEI,WHU,0,1
1996_1997,1997-04-24 00:00:00,24/04/97,,TOT,MID,1,0
1996_1997,1997-05-03 00:00:00,03/05/97,,ARS,NEW,0,1
1996_1997,1997-05-03 00:00:00,03/05/97,,CHE,LEE,0,0
1996_1997,1997-05-03 00:00:00,03/05/97,,COV,DER,1,2
1996_1997,1997-05-03 00:00:00,03/05/97,,LEI,MUN,2,2
1996_1997,1997-05-03 00:00:00,03/05/97,,LIV,TOT,2,1
1996_1997,1997-05-03 00:00:00,03/05/97,,MID,AVL,3,2
1996_1997,1997-05-03 00:00:00,03/05/97,,NFO,WIM,1,1
1996_1997,1997-05-03 00:00:00,03/05/97,,SOU,BLB,2,0
1996_1997,1997-05-03 00:00:00,03/05/97,,SUN,EVE,3,0
1996_1997,1997-05-03 00:00:00,03/05/97,,WHU,SHW,5,1
1996_1997,1997-05-05 00:00:00,05/05/97,,MUN,MID,3,3
1996_1997,1997-05-06 00:00:00,06/05/97,,WHU,NEW,0,0
1996_1997,1997-05-06 00:00:00,06/05/97,,WIM,LIV,2,1
1996_1997,1997-05-07 00:00:00,07/05/97,,LEI,SHW,1,0
1996_1997,1997-05-08 00:00:00,08/05/97,,BLB,MID,0,0
1996_1997,1997-05-08 00:00:00,08/05/97,,MUN,NEW,0,0
1996_1997,1997-05-11 00:00:00,11/05/97,,AVL,SOU,1,0
1996_1997,1997-05-11 00:00:00,11/05/97,,BLB,LEI,2,4
1996_1997,1997-05-11 00:00:00,11/05/97,,DER,ARS,1,3
1996_1997,1997-05-11 00:00:00,11/05/97,,EVE,CHE,1,2
1996_1997,1997-05-11 00:00:00,11/05/97,,LEE,MID,1,1
1996_1997,1997-05-11 00:00:00,11/05/97,,MUN,WHU,2,0
1996_1997,1997-05-11 00:00:00,11/05/97,,NEW,NFO,5,0
1996_1997,1997-05-11 00:00:00,11/05/97,,SHW,LIV,1,1
1996_1997,1997-05-11 00:00:00,11/05/97,,TOT,COV,1,2
1996_1997,1997-05-11 00:00:00,11/05/97,,WIM,SUN,1,0
